task_id,length,deadline,vm_id,start_time,finish_time,exec_time,cost
476,1639,2069,0,202.38477,205.02496,2.64019,0.05043
479,1092,1636,0,203.39727,205.13496,1.73769,0.03360
478,1821,2281,2,202.49477,205.82000,3.32523,0.03311
484,105,901,1,205.92000,206.11750,0.19750,0.00262
481,419,1286,1,205.92000,206.73250,0.81250,0.01048
482,636,859,2,205.92000,207.14769,1.22769,0.01156
483,955,1117,0,205.92000,207.39923,1.47923,0.02938
485,818,1259,2,205.92000,207.50923,1.58923,0.01487
487,833,1149,1,206.22750,207.72923,1.50173,0.02083
488,439,1418,2,207.25769,208.15182,0.89413,0.00798
480,1453,2230,0,205.92000,208.26182,2.34182,0.04471
486,997,1675,0,207.50923,209.04923,1.54000,0.03068
489,982,1377,0,208.37182,209.99462,1.62280,0.03022
493,198,1019,0,210.09462,210.39924,0.30462,0.00609
491,505,967,1,210.09462,210.97007,0.87545,0.01262
490,837,1511,0,210.09462,211.41077,1.31615,0.02575
494,848,1663,1,210.09462,211.52077,1.42615,0.02120
496,740,1641,0,210.50924,211.74077,1.23154,0.02277
492,963,1100,2,210.09462,211.96077,1.86615,0.01751
497,671,1573,1,211.08007,212.29077,1.21070,0.01678
495,1332,2227,2,210.09462,212.53350,2.43888,0.02422
499,744,1528,0,211.52077,212.75350,1.23273,0.02289
498,683,828,2,212.07077,213.31805,1.24727,0.01242
500,788,1232,0,213.41805,214.63113,1.21308,0.02425
504,833,1646,1,213.41805,214.85113,1.43308,0.02083
501,875,1558,1,213.41805,214.96113,1.54308,0.02188
505,818,1379,2,213.41805,214.96113,1.54308,0.01487
502,1418,1637,2,213.41805,216.07472,2.65667,0.02578
503,1783,2450,0,213.41805,216.18472,2.76667,0.05486
507,892,1210,1,214.96113,216.56638,1.60526,0.02230
508,1407,1789,2,215.07113,217.64169,2.57056,0.02558
506,1966,2559,0,214.74113,217.86169,3.12056,0.06049
509,1700,2094,0,216.29472,218.91497,2.62026,0.05231
514,552,1210,1,219.01497,219.96497,0.95000,0.01380
510,914,1618,0,219.01497,220.42574,1.41077,0.02812
515,812,1625,2,219.01497,220.53574,1.52077,0.01476
511,1140,1883,1,219.01497,220.92074,1.90577,0.02850
516,385,709,0,220.53574,221.14074,0.60500,0.01185
518,285,976,2,220.64574,221.25074,0.60500,0.00518
512,1260,1830,2,219.01497,221.36074,2.34577,0.02291
513,1843,2408,0,219.01497,221.97151,2.95654,0.05671
517,1873,2643,1,220.07497,223.26497,3.19000,0.04683
519,1741,2531,0,221.25074,223.93728,2.68654,0.05357
523,440,1174,0,224.03728,224.71420,0.67692,0.01354
520,959,1878,0,224.03728,225.54001,1.50273,0.02951
526,536,1456,0,224.81645,225.65001,0.83356,0.01649
521,935,1358,1,224.03728,225.65001,1.61273,0.02338
524,910,1650,1,224.03728,225.65001,1.61273,0.02275
525,1249,1795,2,224.03728,226.31728,2.28000,0.02271
529,615,1449,0,225.65001,226.59959,0.94958,0.01892
522,1724,2272,2,224.03728,227.18504,3.14776,0.03135
527,1093,1871,1,225.76001,227.70004,1.94003,0.02733
528,1601,2007,2,226.42728,229.45637,3.02909,0.02911
535,581,1103,2,229.55637,230.72001,1.16364,0.01056
534,946,1073,1,229.55637,231.18455,1.62818,0.02365
532,1038,1196,2,229.55637,231.56092,2.00455,0.01887
533,1311,1915,0,229.55637,231.67092,2.11455,0.04034
531,1224,1975,1,229.55637,231.67092,2.11455,0.03060
538,469,1260,2,230.83001,231.78092,0.95091,0.00853
530,1614,2033,0,229.55637,232.05092,2.49455,0.04966
536,792,1602,0,231.78092,233.00111,1.22020,0.02437
539,875,1658,0,232.16092,233.50804,1.34712,0.02692
537,1424,1803,1,231.29455,233.72804,2.43348,0.03560
543,235,477,0,233.82804,234.19035,0.36231,0.00723
545,522,1382,2,233.82804,234.78063,0.95259,0.00949
540,898,1156,0,233.82804,235.21266,1.38462,0.02763
546,792,1087,0,234.30035,235.58554,1.28519,0.02437
548,455,1244,2,234.89063,235.80554,0.91491,0.00827
544,1220,1760,1,233.82804,235.91554,2.08750,0.03050
549,569,1529,0,235.32266,236.24554,0.92288,0.01751
542,1425,1704,2,233.82804,236.46554,2.63750,0.02591
541,1977,2401,1,233.82804,237.14387,3.31583,0.04943
547,1621,2173,1,236.02554,238.73804,2.71250,0.04053
550,564,1001,0,238.83804,239.76637,0.92833,0.01735
554,850,1029,1,238.83804,240.26137,1.42333,0.02125
551,861,1414,1,238.83804,240.37137,1.53333,0.02153
555,841,1303,2,238.83804,240.48137,1.64333,0.01529
553,1192,1621,0,238.83804,240.70137,1.86333,0.03668
556,850,1052,0,239.87637,241.22496,1.34859,0.02615
557,686,1396,1,240.37137,241.51996,1.14859,0.01715
552,1487,2046,2,238.83804,241.62996,2.79192,0.02704
559,1796,2266,0,240.81137,243.63531,2.82394,0.05526
558,1610,1796,2,240.59137,243.63531,3.04394,0.02927
564,182,834,1,243.73531,244.03864,0.30333,0.00455
567,704,1684,1,244.14864,245.41531,1.26667,0.01760
561,1232,2096,1,243.73531,245.90031,2.16500,0.03080
565,1156,2034,2,243.73531,245.90031,2.16500,0.02102
563,1608,2227,0,243.73531,246.32940,2.59409,0.04948
562,1359,1465,2,243.73531,246.32940,2.59409,0.02471
560,1842,2595,0,243.73531,246.58248,2.84717,0.05668
568,517,1194,2,246.01031,247.00895,0.99864,0.00940
566,964,1212,0,246.43940,248.03608,1.59668,0.02966
569,1033,1839,0,246.69248,248.39762,1.70514,0.03178
575,452,646,2,248.49762,249.40671,0.90909,0.00822
573,633,961,0,248.49762,249.51671,1.01909,0.01948
572,879,1684,2,248.49762,250.20035,1.70273,0.01598
574,1110,1712,1,248.49762,250.42035,1.92273,0.02775
571,1177,1893,1,248.49762,250.53035,2.03273,0.02943
570,1376,2033,0,248.49762,250.64035,2.14273,0.04234
576,1243,1945,0,249.62671,251.64916,2.02245,0.03825
578,1471,2422,2,249.51671,252.31825,2.80154,0.02675
577,1101,2013,1,250.53035,252.42825,1.89790,0.02752
579,1890,2228,0,250.75035,253.74685,2.99650,0.05815
582,451,1121,2,253.84685,254.76102,0.91417,0.00820
580,671,1176,0,253.84685,254.98102,1.13417,0.02065
581,721,879,1,253.84685,255.09102,1.24417,0.01803
585,649,1216,2,253.84685,255.09102,1.24417,0.01180
583,824,1568,0,253.84685,255.20102,1.35417,0.02535
586,156,412,0,255.09102,255.42102,0.33000,0.00480
584,965,1482,1,253.84685,255.53102,1.68417,0.02413
589,371,471,0,255.31102,255.99070,0.67968,0.01142
588,727,1380,2,254.87102,256.21070,1.33968,0.01322
587,803,1509,1,255.20102,256.54903,1.34801,0.02008
593,374,1242,0,256.64903,257.28211,0.63308,0.01151
590,680,826,0,256.64903,257.69749,1.04846,0.02092
591,667,976,1,256.64903,257.80749,1.15846,0.01668
592,890,1441,2,256.64903,258.37295,1.72392,0.01618
595,884,1810,2,256.64903,258.37295,1.72392,0.01607
597,714,1423,1,257.91749,259.21961,1.30212,0.01785
596,1239,1821,0,257.39211,259.32961,1.93751,0.03812
594,1688,2554,1,256.64903,259.54961,2.90058,0.04220
599,1726,2481,0,257.80749,260.58211,2.77462,0.05311
598,1850,2118,2,258.48295,261.96812,3.48517,0.03364
604,552,1109,1,262.06812,262.99145,0.92333,0.01380
603,685,1470,0,262.06812,263.21145,1.14333,0.02108
601,721,1500,1,262.06812,263.32145,1.25333,0.01803
602,707,1326,2,262.06812,263.43145,1.36333,0.01285
606,821,1631,0,263.32145,264.65350,1.33205,0.02526
607,1002,1385,1,263.10145,264.87350,1.77205,0.02505
608,691,952,2,263.54145,264.87350,1.33205,0.01256
600,1937,2775,0,262.06812,265.09350,3.02538,0.05960
609,163,650,0,264.76350,265.09350,0.33000,0.00502
605,1760,2604,2,262.06812,265.31350,3.24538,0.03200
610,460,794,0,265.41350,266.15888,0.74538,0.01415
613,683,1567,0,265.41350,266.46735,1.05385,0.02102
612,618,1241,2,265.41350,266.57735,1.16385,0.01124
611,721,1267,1,265.41350,266.68735,1.27385,0.01803
619,250,795,0,266.57735,267.07350,0.49615,0.00769
616,592,1222,0,266.26888,267.29350,1.02462,0.01822
615,1308,1877,2,265.41350,267.82350,2.41000,0.02378
614,1479,1656,1,265.41350,267.93350,2.52000,0.03697
618,790,1285,2,266.68735,268.15350,1.46615,0.01436
617,1129,1510,1,266.79735,268.80183,2.00449,0.02822
622,662,1547,2,268.90183,270.13933,1.23750,0.01204
620,1242,1732,0,268.90183,270.92777,2.02594,0.03822
628,442,897,2,270.24933,271.14777,0.89844,0.00804
624,1353,1893,1,268.90183,271.25777,2.35594,0.03382
626,248,429,0,271.03777,271.47777,0.44000,0.00763
623,1851,2038,0,268.90183,271.87162,2.96979,0.05695
625,1591,2210,2,268.90183,271.87162,2.96979,0.02893
621,1963,2831,1,268.90183,272.20162,3.29979,0.04907
627,866,1295,1,271.36777,272.93495,1.56718,0.02165
629,1970,2702,0,271.58777,274.73798,3.15021,0.06062
634,151,640,1,274.83798,275.09048,0.25250,0.00377
632,316,1026,2,274.83798,275.42048,0.58250,0.00575
630,556,900,0,274.83798,275.69817,0.86019,0.01711
638,135,281,2,275.53048,275.80817,0.27769,0.00245
633,833,1353,0,274.83798,276.13817,1.30019,0.02563
637,642,912,1,275.20048,276.35817,1.15769,0.01605
635,1159,1420,2,274.83798,276.98131,2.14333,0.02107
636,1047,1479,0,275.80817,277.53670,1.72853,0.03222
639,888,1502,0,276.24817,277.64670,1.39853,0.02732
631,1787,2451,1,274.83798,277.86670,3.02872,0.04468
643,236,1123,0,277.96670,278.39920,0.43250,0.00726
644,387,1038,1,277.96670,278.61920,0.65250,0.00968
642,732,1018,2,277.96670,279.30375,1.33705,0.01331
646,589,885,0,278.50920,279.52375,1.01455,0.01812
645,840,1744,2,277.96670,279.52375,1.55705,0.01527
640,1068,1261,0,277.96670,279.63375,1.66705,0.03286
649,225,492,0,279.63375,280.08901,0.45526,0.00692
641,1661,1937,1,277.96670,280.75170,2.78500,0.04153
647,1296,1731,1,278.72920,280.97170,2.24250,0.03240
648,1654,2365,2,279.41375,282.43397,3.02023,0.03007
653,522,1205,0,282.53397,283.44705,0.91308,0.01606
650,699,1513,0,282.53397,283.66705,1.13308,0.02151
651,872,1158,1,282.53397,284.02551,1.49154,0.02180
654,835,1698,1,282.53397,284.02551,1.49154,0.02087
656,455,1121,0,283.55705,284.37166,0.81462,0.01400
659,877,1402,0,283.77705,285.19474,1.41769,0.02698
652,1464,1913,2,282.53397,285.30474,2.77077,0.02662
657,724,1597,1,284.13551,285.41474,1.27923,0.01810
655,1646,2056,2,282.53397,285.63474,3.10077,0.02993
658,1684,2609,2,285.41474,288.58942,3.17469,0.03062
664,520,1283,1,288.68942,289.55609,0.86667,0.01300
662,482,723,2,288.68942,289.66609,0.97667,0.00876
668,101,940,2,289.77609,290.06972,0.29364,0.00184
667,713,1070,1,289.66609,290.96442,1.29833,0.01782
661,1420,1882,1,288.68942,291.07442,2.38500,0.03550
665,1427,1823,2,288.68942,291.29715,2.60773,0.02595
660,1802,2789,0,288.68942,291.51715,2.82773,0.05545
663,1809,2313,0,288.68942,291.51715,2.82773,0.05566
669,884,1550,0,291.62715,293.05942,1.43227,0.02720
666,1100,1978,0,291.62715,293.32173,1.69458,0.03385
670,252,1213,0,293.42173,293.91942,0.49769,0.00775
671,530,826,1,293.42173,294.39590,0.97417,0.01325
674,905,1453,1,293.42173,294.93673,1.51500,0.02263
672,907,1302,2,293.42173,295.15673,1.73500,0.01649
675,912,1564,2,293.42173,295.15673,1.73500,0.01658
673,1334,2199,0,293.42173,295.59365,2.17192,0.04105
677,624,1003,1,294.50590,295.59365,1.08776,0.01560
679,598,1001,0,295.70365,296.62481,0.92115,0.01840
676,1971,2939,0,294.02942,297.07327,3.04385,0.06065
678,1666,2664,2,295.26673,298.30537,3.03864,0.03029
685,420,1397,2,298.40537,299.16978,0.76441,0.00764
680,651,1601,0,298.40537,299.51901,1.11364,0.02003
684,1095,1637,1,298.40537,300.28901,1.88364,0.02738
683,1229,2196,0,298.40537,300.39901,1.99364,0.03782
689,717,1047,0,300.50901,301.62845,1.11944,0.02206
681,1976,2232,1,298.40537,301.73845,3.33308,0.04940
688,1464,1943,2,299.27978,301.95845,2.67867,0.02662
682,1951,2724,2,298.40537,302.06845,3.66308,0.03547
686,1643,2248,0,299.62901,302.17845,2.54944,0.05055
687,1436,2238,1,300.39901,302.91845,2.51944,0.03590
695,495,825,2,303.01845,304.03048,1.01203,0.00900
694,616,986,1,303.01845,304.14048,1.12203,0.01540
690,967,1373,0,303.01845,304.62202,1.60357,0.02975
692,1014,1384,2,303.01845,304.95922,1.94077,0.01844
693,1713,2366,0,303.01845,305.75572,2.73727,0.05271
691,1594,2261,1,303.01845,305.75572,2.73727,0.03985
696,846,1791,0,304.73202,306.03803,1.30601,0.02603
698,1151,1492,2,304.14048,306.25803,2.11755,0.02093
697,1221,2153,1,304.25048,306.36803,2.11755,0.03053
699,644,1025,0,305.86572,306.85957,0.99385,0.01982
700,187,833,0,306.95957,307.32957,0.37000,0.00575
705,286,552,2,306.95957,307.54957,0.59000,0.00520
703,833,1782,0,306.95957,308.26866,1.30909,0.02563
704,809,1158,1,306.95957,308.37866,1.41909,0.02023
708,543,1075,2,307.65957,308.65048,0.99091,0.00987
706,1256,2173,0,307.43957,309.43111,1.99154,0.03865
709,618,1236,0,308.37866,309.43111,1.05245,0.01902
702,1319,2157,2,306.95957,309.43111,2.47154,0.02398
701,1672,2265,1,306.95957,309.76111,2.80154,0.04180
707,1133,1786,1,308.48866,310.48290,1.99424,0.02833
713,631,1525,0,310.58290,311.57623,0.99333,0.01942
715,534,1321,2,310.58290,311.57623,0.99333,0.00971
711,881,1279,1,310.58290,312.05457,1.47167,0.02203
718,557,1167,2,311.68623,312.78957,1.10333,0.01013
714,1593,2152,1,310.58290,313.32675,2.74385,0.03982
710,1977,2887,0,310.58290,313.63521,3.05231,0.06083
712,1729,2283,2,310.58290,313.74521,3.16231,0.03144
716,1357,1816,0,311.68623,313.85521,2.16897,0.04175
719,451,817,0,313.74521,314.49623,0.75103,0.01388
717,1619,2206,1,312.15472,314.87123,2.71652,0.04048
720,238,993,0,314.97123,315.40046,0.42923,0.00732
723,415,1254,0,314.97123,315.62046,0.64923,0.01277
721,596,890,1,314.97123,315.98032,1.00909,0.01490
724,605,1435,1,314.97123,316.09032,1.11909,0.01513
722,989,1478,2,314.97123,316.78214,1.81091,0.01798
725,1161,1336,2,314.97123,317.18487,2.21364,0.02111
729,1101,1903,0,315.73046,317.54179,1.81133,0.03388
726,1605,1762,0,315.51046,317.99256,2.48210,0.04938
727,1217,1974,1,316.09032,318.21256,2.12224,0.03042
728,878,1108,2,316.89214,318.60892,1.71678,0.01596
732,445,1270,2,318.70892,319.59430,0.88538,0.00809
730,831,1189,0,318.70892,320.00661,1.29769,0.02557
734,1461,1666,1,318.70892,321.26309,2.55417,0.03653
735,1393,2366,2,318.70892,321.26309,2.55417,0.02533
738,843,1313,2,319.70430,321.26309,1.55878,0.01533
733,1738,2724,0,318.70892,321.48309,2.77417,0.05348
739,147,636,0,321.59309,321.81924,0.22615,0.00452
731,1995,2126,1,318.70892,322.05424,3.34532,0.04988
737,461,1185,1,321.37309,322.16424,0.79115,0.01152
736,1904,2057,0,320.11661,323.16507,3.04846,0.05858
745,132,626,2,323.26507,323.61507,0.35000,0.00240
743,516,1088,0,323.26507,324.14674,0.88167,0.01588
748,291,1171,2,323.72507,324.25674,0.53167,0.00529
744,926,1870,1,323.26507,324.83199,1.56692,0.02315
746,758,1087,0,324.25674,325.44472,1.18798,0.02332
742,1132,1621,2,323.26507,325.44472,2.17965,0.02058
741,1454,2009,1,323.26507,325.81139,2.54632,0.03635
747,731,949,1,324.94199,326.16972,1.22773,0.01828
740,1894,2675,0,323.26507,326.27972,3.01465,0.05828
749,1205,1440,0,325.55472,327.50122,1.94650,0.03708
754,471,1362,1,327.60122,328.41789,0.81667,0.01178
752,646,1453,2,327.60122,328.86395,1.26273,0.01175
757,240,590,1,328.52789,328.97395,0.44606,0.00600
751,848,1801,1,327.60122,329.08395,1.48273,0.02120
755,788,1223,2,327.60122,329.08395,1.48273,0.01433
753,1658,2328,0,327.60122,330.19122,2.59000,0.05102
750,1749,1983,0,327.60122,330.41122,2.81000,0.05382
758,864,1241,2,328.97395,330.63122,1.65727,0.01571
759,989,1288,0,330.52122,332.04430,1.52308,0.03043
756,1811,2095,0,330.30122,333.09199,2.79077,0.05572
763,555,1162,0,333.19199,334.04789,0.85590,0.01708
760,816,1413,0,333.19199,334.45366,1.26167,0.02511
764,728,1514,1,333.19199,334.45366,1.26167,0.01820
762,685,1144,2,333.19199,334.45366,1.26167,0.01245
766,316,764,0,334.15699,334.67366,0.51667,0.00972
761,1158,1682,1,333.19199,335.23532,2.04333,0.02895
769,440,982,0,334.56366,335.34532,0.78167,0.01354
767,534,928,1,334.56366,335.56532,1.00167,0.01335
765,1706,2062,2,333.19199,336.30896,3.11697,0.03102
768,1694,2488,2,334.56366,337.76472,3.20106,0.03080
771,352,545,1,337.86472,338.56305,0.69833,0.00880
775,417,612,2,337.86472,338.67305,0.80833,0.00758
777,128,462,1,338.67305,338.89305,0.22000,0.00320
772,990,1734,2,337.86472,339.67472,1.81000,0.01800
773,1472,2225,0,337.86472,340.23010,2.36538,0.04529
778,884,1232,2,338.78305,340.45010,1.66705,0.01607
774,1588,1990,1,337.86472,340.56010,2.69538,0.03970
770,1759,2290,0,337.86472,340.67010,2.80538,0.05412
779,655,1623,0,340.78010,341.88241,1.10231,0.02015
776,1185,2175,0,340.34010,342.16780,1.82769,0.03646
781,650,1236,1,342.26780,343.46113,1.19333,0.01625
780,1161,1639,0,342.26780,344.14204,1.87424,0.03572
782,967,1302,2,342.26780,344.14204,1.87424,0.01758
784,1376,1593,1,342.26780,344.59113,2.32333,0.03440
787,679,1204,1,343.57113,344.81113,1.24000,0.01697
783,1706,2176,0,342.26780,344.92113,2.65333,0.05249
785,1815,1972,2,342.26780,345.58386,3.31606,0.03300
789,442,857,0,345.03113,345.80386,0.77273,0.01360
788,1450,1619,2,344.25204,346.91598,2.66394,0.02636
786,1875,2346,0,344.25204,347.25906,3.00702,0.05769
792,234,846,2,347.35906,347.78451,0.42545,0.00425
793,316,448,0,347.35906,347.89451,0.53545,0.00972
791,272,476,1,347.35906,347.89451,0.53545,0.00680
790,951,1754,0,347.35906,348.86291,1.50385,0.02926
794,1174,1453,1,347.35906,349.42542,2.06636,0.02935
795,1071,1316,2,347.35906,349.42542,2.06636,0.01947
796,1184,1563,0,348.00451,349.92406,1.91955,0.03643
797,1309,2073,1,348.00451,350.31406,2.30955,0.03273
799,963,1163,0,348.97291,350.53406,1.56115,0.02963
798,1808,2715,2,347.89451,351.31270,3.41818,0.03287
