task_id,length,deadline,vm_id,thread,start_time,finish_time,exec_time,cost
892,1688,2056,2,0,785.88341,787.29091,1.40750,0.04220
893,1110,1568,2,0,787.40091,788.43674,1.03583,0.02775
894,475,1125,2,0,788.54674,789.05258,0.50583,0.01187
895,482,1453,2,0,789.16258,789.60258,0.44000,0.01205
897,1744,2682,2,0,789.71258,791.27674,1.56417,0.04360
898,1632,1802,2,0,791.38674,792.85674,1.47000,0.04080
899,747,1666,2,0,792.96674,793.58924,0.62250,0.01868
905,289,752,0,1,793.68924,793.88191,0.19267,0.01156
900,1891,2382,2,0,793.68924,795.37507,1.68583,0.04728
901,1589,2128,2,0,795.48507,796.81091,1.32583,0.03973
902,1113,1503,2,0,796.92091,797.84841,0.92750,0.02783
903,829,1480,2,0,797.95841,798.65007,0.69167,0.02072
904,1316,2223,2,0,798.76007,799.90591,1.14583,0.03290
906,1603,2113,2,0,800.01591,801.46257,1.44667,0.04008
907,1007,1316,2,0,801.57257,802.41174,0.83917,0.02517
908,1351,2182,2,0,802.52174,803.75841,1.23667,0.03377
909,1587,1918,2,0,803.86841,805.19091,1.32250,0.03968
917,180,744,0,1,805.29091,805.41091,0.12000,0.00720
918,622,781,1,0,805.29091,805.84520,0.55429,0.02221
910,645,1471,2,0,805.29091,805.84520,0.55429,0.01613
911,1515,1841,2,0,805.95520,807.21841,1.26321,0.03788
912,579,1160,2,0,807.32841,807.92174,0.59333,0.01447
913,940,1933,2,0,808.03174,808.92508,0.89333,0.02350
914,1729,2161,2,0,809.03508,810.58674,1.55167,0.04323
915,1849,2659,2,0,810.69674,812.23758,1.54083,0.04622
916,405,1273,2,0,812.34758,812.79591,0.44833,0.01013
919,873,1228,2,0,812.90591,813.74341,0.83750,0.02183
920,425,708,0,0,813.84341,814.14432,0.30091,0.01859
929,210,1091,2,1,813.84341,814.14432,0.30091,0.00382
924,429,927,1,0,813.84341,814.25432,0.41091,0.01532
921,506,1505,2,0,813.84341,814.36432,0.52091,0.01265
922,517,1174,2,0,814.47432,814.90515,0.43083,0.01293
923,1763,1928,2,0,815.01515,816.59508,1.57992,0.04408
925,840,1070,2,0,816.70508,817.51508,0.81000,0.02100
926,976,1178,2,0,817.62508,818.43841,0.81333,0.02440
927,961,1517,2,0,818.54841,819.34924,0.80083,0.02402
928,441,1313,2,0,819.45924,819.93674,0.47750,0.01103
935,390,570,0,1,820.03674,820.29674,0.26000,0.01560
930,470,1369,2,0,820.03674,820.51674,0.48000,0.01175
931,931,1698,2,0,820.62674,821.40341,0.77667,0.02328
932,995,1472,2,0,821.51341,822.34341,0.83000,0.02488
933,1172,1350,2,0,822.45341,823.54007,1.08667,0.02930
934,1762,1912,2,0,823.65007,825.22924,1.57917,0.04405
936,401,1174,2,0,825.33924,825.78341,0.44417,0.01003
937,1864,2072,2,0,825.89341,827.44757,1.55417,0.04660
938,1406,2372,2,0,827.55757,828.72924,1.17167,0.03515
939,1994,2115,2,0,828.83924,830.61174,1.77250,0.04985
945,463,774,0,0,830.71174,831.00112,0.28938,0.02026
940,1217,1475,2,0,830.71174,831.83591,1.12417,0.03042
941,1064,1814,2,0,831.94591,832.94341,0.99750,0.02660
942,1897,2371,2,0,833.05341,834.74424,1.69083,0.04742
943,878,1862,2,0,834.85424,835.69674,0.84250,0.02195
944,1098,1960,2,0,835.80674,836.72257,0.91583,0.02745
946,1464,2081,2,0,836.83257,838.16341,1.33083,0.03660
947,1281,1389,2,0,838.27341,839.38424,1.11083,0.03203
948,989,1782,2,0,839.49424,840.31841,0.82417,0.02473
949,705,1662,2,0,840.42841,841.01591,0.58750,0.01763
951,201,457,0,1,841.11591,841.24991,0.13400,0.00804
954,500,662,1,0,841.11591,841.58305,0.46714,0.01786
950,1475,2347,2,0,841.11591,842.45508,1.33917,0.03688
952,1968,2106,2,0,842.56508,844.31591,1.75083,0.04920
953,1499,2492,2,0,844.42591,845.78508,1.35917,0.03748
955,556,1101,2,0,845.89508,846.46841,0.57333,0.01390
956,1451,1585,2,0,846.57841,847.89841,1.32000,0.03628
957,1025,1759,2,0,848.00841,848.86258,0.85417,0.02563
958,1773,2611,2,0,848.97258,850.56091,1.58833,0.04432
959,562,1423,2,0,850.67091,851.13924,0.46833,0.01405
965,154,1145,2,1,851.23924,851.37924,0.14000,0.00280
966,888,994,0,0,851.23924,851.90424,0.66500,0.03885
960,838,1076,2,0,851.23924,852.01424,0.77500,0.02095
961,1405,2396,2,0,852.12424,853.29591,1.17167,0.03513
962,953,1909,2,0,853.40591,854.20091,0.79500,0.02383
963,1593,2066,2,0,854.31091,855.63841,1.32750,0.03982
964,547,1066,2,0,855.74841,856.20424,0.45583,0.01368
967,865,1257,2,0,856.31424,857.14591,0.83167,0.02163
968,1220,2093,2,0,857.25591,858.37591,1.12000,0.03050
969,1648,2468,2,0,858.48591,859.86007,1.37417,0.04120
979,143,992,2,1,859.96007,860.09007,0.13000,0.00260
978,402,791,2,0,859.96007,860.31007,0.35000,0.01005
974,594,954,0,0,859.96007,860.42007,0.46000,0.02599
975,743,938,1,0,859.96007,860.53007,0.57000,0.02654
970,1021,1453,2,0,860.42007,861.27257,0.85250,0.02553
971,1785,2560,2,0,861.38257,862.98174,1.59917,0.04463
972,1673,2183,2,0,863.09174,864.59590,1.50417,0.04183
973,1379,1701,2,0,864.70590,865.85674,1.15083,0.03448
976,918,1681,2,0,865.96674,866.73507,0.76833,0.02295
977,1891,2337,2,0,866.84507,868.53090,1.68583,0.04728
986,261,578,0,1,868.63090,868.90545,0.27455,0.01044
981,181,1092,2,1,868.63090,868.90545,0.27455,0.00329
980,830,1328,2,0,868.63090,869.43257,0.80167,0.02075
982,760,1165,2,0,869.54257,870.27423,0.73167,0.01900
983,1932,2652,2,0,870.38423,871.99507,1.61083,0.04830
984,1654,2188,2,0,872.10507,873.59423,1.48917,0.04135
985,1390,2101,2,0,873.70423,874.90923,1.20500,0.03475
987,1240,1986,2,0,875.01923,876.13007,1.11083,0.03100
988,1823,2040,2,0,876.24007,877.76007,1.52000,0.04558
989,625,1224,2,0,877.87007,878.50173,0.63167,0.01563
996,431,784,1,0,878.60173,878.90959,0.30786,0.01539
992,749,861,0,0,878.60173,879.12959,0.52786,0.03277
990,1674,2307,2,0,878.60173,880.10673,1.50500,0.04185
991,664,1112,2,0,880.21673,880.88006,0.66333,0.01660
993,927,1706,2,0,880.99006,881.76256,0.77250,0.02317
994,1317,2180,2,0,881.87256,882.98256,1.11000,0.03292
995,517,1413,2,0,883.09256,883.63340,0.54083,0.01293
997,451,1149,2,0,883.74340,884.23006,0.48667,0.01128
998,1300,1767,2,0,884.34006,885.45090,1.11083,0.03250
999,722,1080,2,0,885.56090,886.21340,0.65250,0.01805
